time,CLK,PER_total,VRI,PDP
61,0.121894394943829,10.5534902159835,2.7176179714729,11.6430344999973
62,0.203447571653247,10.0696705933869,1.54340663332301,6.34451151006919
63,0.44739015613261,9.47630541546421,0.916492666579038,3.4709336838894
64,0.895453983770631,8.83196632228192,0.593672110571743,1.994510397775
65,1.42127828716758,8.16612996091161,0.430234297477163,1.25738653783346
66,1.8304809770192,7.49320572372514,0.347605829390349,0.894883353702575
67,2.05263114414001,6.8201503078831,0.305398187510548,0.717965738002179
68,2.13460500032402,6.15035684576944,0.283474506405754,0.631899247955107
69,2.14404559060898,5.4855917299763,0.272032677792607,0.59004297117111
70,2.12538938239109,4.82691674091218,0.266369322170423,0.569666716874518
71,2.1000756557181,4.17506571942325,0.264198529797026,0.559771866701407
72,2.07608005833826,3.53071038034578,0.264637015458966,0.555048888297004
73,2.05463394942256,2.8947962547441,0.268022983139645,0.552961248020237
74,2.03311561465153,2.26918763377067,0.276602826250804,0.55239150198299
75,2.00421192675228,1.65840111125045,0.297575481816101,0.5531111202165
76,1.94739723630431,1.07555640122453,0.355957704979577,0.555969312328368
77,1.79290688572865,0.56898432625137,0.564853008395169,0.564981607865378
78,1.39332969904207,0.38440997028558,1.6847325330954,0.600965213393071
79,0.920132539481888,1.67309774122929,7.7539613349403,0.854205824110682
80,0.593337301750658,4.82034733544002,15.6928221774934,5.59666014701705
81,0.38300574678219,7.86686684159684,16.4282197854987,29.4621669845091
82,0.249151157667075,9.79588342377774,12.5210739720071,40.1077923358532
83,0.166348993840437,10.6643774999549,8.09349371714964,32.1525455421516
84,0.12224875285191,10.8166531669995,4.78610625639308,20.4383500684132
85,0.121914221457268,10.5532426410852,2.71660093450336,11.6385423639307
86,0.203543866738016,10.0693223772799,1.54285114022726,6.34198462531355
87,0.447619461817573,9.47590884518015,0.916202942546724,3.46961051683356
88,0.895795060930369,8.83154817505043,0.593524724083797,1.9938431570639
89,1.4216007717857,8.16570346341101,0.430159894095743,1.2570566938609
90,1.83068680963686,7.4927772785239,0.347568050979157,0.894721967950821
91,2.05272321717399,6.81972300983649,0.305378711474801,0.717887157339486
92,2.13462916787546,6.14993223728858,0.283464306681879,0.631861039994799
93,2.14403976660319,5.48517067535454,0.272027424941301,0.590024377393731
94,2.12537405039176,4.82649979607872,0.266366906367242,0.569657665284619
95,2.10005948776711,4.17465330938296,0.264197965088301,0.559767493519862
96,2.07606559137734,3.53030297946684,0.264638096014067,0.555046848555664
97,2.05462065236795,2.89439466010932,0.268026381036123,0.552960445029709
98,2.03310066369084,2.26879358460146,0.276610984925238,0.552391517902623
99,2.00418810617972,1.65801913966132,0.297596188109459,0.553112076021737
100,1.94734236899109,1.0752008154226,0.356020275747794,0.555972326327587
101,1.79274447597798,0.568714210154288,0.565108622060434,0.564991633649206
102,1.39300621838728,0.38456183732597,1.68633752504981,0.60101178550176
103,0.919876962633227,1.67467149568883,7.75990256448408,0.854642250767571
104,0.593171529983453,4.82251223666708,15.6957683657383,5.6058945872602
105,0.382899678924732,7.86847940678788,16.4266613133369,29.4768263592243
106,0.249084245949365,9.79674044287001,12.5181215501873,40.1069491207188
107,0.166309209941889,10.6646650425171,8.09096972203245,32.1450683260374
108,0.122232799024181,10.816591649562,4.78442303434442,20.431564865285
109,0.121933573032007,10.5529894385727,2.71561057850363,11.6341455923949
110,0.203637731230316,10.0689713476597,1.54231032469614,6.33951315090049
111,0.447842868675598,9.4755108854132,0.915920911546621,3.4683168216546
112,0.896127166643663,8.83112934757585,0.593381267386047,1.99319089771715
113,1.42191446373999,8.16527664028817,0.430087483045175,1.25673428748028
114,1.83088661884559,7.49234868948416,0.347531289275045,0.894564230199651
115,2.05281213812675,6.81929566522465,0.305359763019388,0.717810355953112
116,2.13465201625027,6.14950763694789,0.283454386792425,0.631823698596344
117,2.14403353520513,5.48474966062907,0.272022323127096,0.590006206314689
118,2.12535868993719,4.82608290996315,0.266364573394571,0.56964882056284
119,2.10004341544346,4.1742409697045,0.264197447174576,0.559763221978148
120,2.07605123774654,3.52989565667732,0.264639204562345,0.555044859085974
